DATE,CORESTICKM159SFRBATL,Imports_MMcf,Exports_MMcf,NG_Spot_Price,DTWEXBGS,Plant_Liquids_Production_MMcf,Marketed_Production_MMcf,Dry_Natural_Gas_Production_MMcf,Gross_Withdrawals_MMcf,Cushing OK WTI Spot Price FOB $/bbl,Europe Brent Spot Price FOB $/bbl,East Region,Midwest Region,Mountain Region,Pacific Region,South Central Region,Salt,NonSalt,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter
2010-01-01,1.170764,384586.0,93570.0,5.88,92.895675,86910,1824143,1737233.0,2210163.0,79.07,77.19,769,900.0,195,268,985.0,159,826.0,,,,
2010-01-08,1.1579837538461537,384586.0,93570.0,6.56,92.23824,86910,1824143,1737233.0,2210163.0,82.34,79.82,703,820.0,185,257,886.0,123,763.0,,,,
2010-01-15,1.1452035076923077,384586.0,93570.0,5.68,91.67612,86910,1824143,1737233.0,2210163.0,80.06,78.31,642,750.0,176,246,793.0,91,702.0,,,,
2010-01-22,1.1324232615384615,384586.0,93570.0,5.56,92.56085,86910,1824143,1737233.0,2210163.0,76.62,74.28,616,710.0,171,235,789.0,102,687.0,,,,
2010-01-29,1.1196430153846153,384586.0,93570.0,5.47,93.3101,86910,1824143,1737233.0,2210163.0,73.94,71.88,582,661.0,164,221,779.0,108,671.0,,,,
2010-02-05,1.106862769230769,324124.0,87820.0,5.47,93.90688,80179,1682869,1602690.0,2047815.0,74.57,72.54,523,604.0,157,211,719.0,95,624.0,,,,
2010-02-12,1.094082523076923,324124.0,87820.0,5.55,93.9976,80179,1682869,1602690.0,2047815.0,73.88,70.85,471,552.0,148,197,658.0,85,573.0,,,,
2010-02-19,1.081302276923077,324124.0,87820.0,5.41,93.7578,80179,1682869,1602690.0,2047815.0,78.25,75.8,425,502.0,141,193,592.0,71,521.0,,,,
2010-02-26,1.0685220307692307,324124.0,87820.0,4.87,93.9474,80179,1682869,1602690.0,2047815.0,79.22,76.23,390,464.0,133,184,566.0,70,496.0,,,,
2010-03-05,1.0557417846153845,318769.0,99574.0,4.74,93.38844,88833,1864519,1775686.0,2276546.0,80.19,77.86,349,433.0,129,182,535.0,63,472.0,,,,
2010-03-12,1.0429615384615385,318769.0,99574.0,4.45,93.03924,88833,1864519,1775686.0,2276546.0,81.76,79.36,341,422.0,127,176,548.0,71,477.0,,,,
2010-03-19,1.0301812923076923,318769.0,99574.0,4.23,92.75792,88833,1864519,1775686.0,2276546.0,81.44,79.05,334,419.0,126,179,567.0,80,487.0,,,,
2010-03-26,1.017401046153846,318769.0,99574.0,4.01,93.41238,88833,1864519,1775686.0,2276546.0,80.65,78.38,336,410.0,126,185,581.0,89,492.0,,,,
2010-04-02,1.0046207999999999,298464.0,75938.0,3.82,93.00582,86394,1813312,1726918.0,2190270.0,83.01,80.59,333,410.0,126,189,612.0,101,511.0,,,,
2010-04-09,0.9918405538461538,298464.0,75938.0,4.0,92.66904,86394,1813312,1726918.0,2190270.0,85.66,83.88,358,429.0,126,193,649.0,112,537.0,,,,
2010-04-16,0.9790603076923077,298464.0,75938.0,4.06,92.23396,86394,1813312,1726918.0,2190270.0,84.34,85.23,376,444.0,129,199,679.0,120,559.0,,,,
2010-04-23,0.9662800615384615,298464.0,75938.0,3.99,92.62592,86394,1813312,1726918.0,2190270.0,82.9,84.61,397,462.0,134,209,710.0,126,584.0,,,,
2010-04-30,0.9534998153846154,298464.0,75938.0,4.16,92.9687,86394,1813312,1726918.0,2190270.0,84.22,85.98,416,480.0,138,220,741.0,133,608.0,,,,
2010-05-07,0.9407195692307692,297801.0,85725.0,3.94,94.40878,89880,1886476,1796596.0,2236507.0,80.24,82.5,444,506.0,142,230,770.0,138,632.0,,,,
2010-05-14,0.9279393230769231,297801.0,85725.0,4.19,94.63466,89880,1886476,1796596.0,2236507.0,74.98,78.32,463,520.0,147,241,794.0,144,650.0,,,,
2010-05-21,0.9151590769230769,297801.0,85725.0,4.26,96.26968,89880,1886476,1796596.0,2236507.0,69.14,72.17,491,546.0,154,253,824.0,149,675.0,,,,
2010-05-28,0.9023788307692308,297801.0,85725.0,4.18,96.80944,89880,1886476,1796596.0,2236507.0,70.62,70.79,518,567.0,161,265,846.0,151,695.0,,,,
2010-06-04,0.8895985846153847,282260.0,90040.0,4.44,96.714275,85878,1802492,1716613.0,2138770.0,72.91,72.71,545,593.0,165,279,874.0,158,716.0,,,,
2010-06-11,0.8768183384615384,282260.0,90040.0,4.73,96.95772,85878,1802492,1716613.0,2138770.0,73.44,72.76,571,619.0,168,288,895.0,160,735.0,,,,
2010-06-18,0.8640380923076922,282260.0,90040.0,5.1,95.57506,85878,1802492,1716613.0,2138770.0,76.7,76.22,596,645.0,173,299,912.0,161,751.0,,,,
2010-06-25,0.8512578461538461,282260.0,90040.0,4.93,95.30598,85878,1802492,1716613.0,2138770.0,77.06,76.64,615,666.0,178,305,920.0,158,762.0,27.0,1005.8,0.0,0.0
2010-07-02,0.8384776,328655.0,85851.0,4.66,95.74384,90337,1896082,1805745.0,2208753.0,74.96,73.86,638,691.0,182,311,938.0,160,778.0,56.2962962962963,981.8888888888889,165.37037037037038,15.555555555555555
2010-07-09,0.8256973538461538,328655.0,85851.0,4.65,94.9357,90337,1896082,1805745.0,2208753.0,74.39,73.95,659,715.0,188,318,962.0,168,794.0,25.833333333333332,1006.8333333333334,0.0,0.0
2010-07-16,0.8129171076923076,328655.0,85851.0,4.48,94.475,90337,1896082,1805745.0,2208753.0,76.35,75.7,681,735.0,192,317,968.0,163,805.0,20.0,1010.0,0.0,0.0
2010-07-23,0.8001368615384615,328655.0,85851.0,4.64,94.37004,90337,1896082,1805745.0,2208753.0,77.56,76.64,698,751.0,195,314,962.0,157,805.0,34.0,1006.7,38.5,0.0
2010-07-30,0.7873566153846154,328655.0,85851.0,4.75,93.62884,90337,1896082,1805745.0,2208753.0,78.12,77.24,716,766.0,197,313,955.0,148,807.0,24.375,1012.375,0.0,0.0
2010-08-06,0.7745763692307692,304901.0,84164.0,4.8,92.676,91381,1917995,1826614.0,2235038.0,81.79,82.69,737,788.0,199,314,946.0,144,802.0,38.1578947368421,1007.6315789473684,77.36842105263158,0.0
2010-08-13,0.761796123076923,304901.0,84164.0,4.42,93.52126,91381,1917995,1826614.0,2235038.0,78.17,78.21,758,808.0,202,314,930.0,136,794.0,28.333333333333332,1008.7619047619048,17.142857142857142,0.0
2010-08-20,0.7490158769230769,304901.0,84164.0,4.3,93.70176,91381,1917995,1826614.0,2235038.0,74.84,74.94,781,833.0,205,309,925.0,131,794.0,19.11764705882353,1010.1764705882352,0.0,0.0
2010-08-27,0.7362356307692308,304901.0,84164.0,3.96,94.44028,91381,1917995,1826614.0,2235038.0,72.91,72.82,805,861.0,209,301,930.0,133,797.0,54.76190476190476,992.2619047619048,122.02380952380952,21.785714285714285
2010-09-03,0.7234553846153846,281518.0,79475.0,3.76,94.24156,88668,1861038,1772370.0,2238147.0,74.02,75.41,814,886.0,212,303,948.0,136,812.0,61.05882352941177,981.8117647058823,229.76470588235293,41.35294117647059
2010-09-10,0.7106751384615384,281518.0,79475.0,3.8,93.80015,88668,1861038,1772370.0,2238147.0,74.82,77.17,835,919.0,221,307,984.0,150,834.0,34.40298507462686,999.7014925373135,72.01492537313433,2.6865671641791047
2010-09-17,0.6978948923076923,281518.0,79475.0,4.01,92.89576,88668,1861038,1772370.0,2238147.0,75.62,78.44,856,951.0,223,307,1005.0,150,855.0,80.98591549295774,971.9295774647887,187.67605633802816,40.563380281690144
2010-09-24,0.6851146461538462,281518.0,79475.0,4.01,92.22112,88668,1861038,1772370.0,2238147.0,73.76,78.38,876,979.0,227,309,1024.0,153,871.0,47.6875,988.325,246.875,36.9375
2010-10-01,0.6723344,294744.0,95974.0,3.79,91.23406,93197,1956114,1862916.0,2356947.0,78.41,79.82,896,1011.0,230,307,1055.0,162,893.0,36.31578947368421,1001.6052631578947,106.97368421052632,1.0526315789473684
2010-10-08,0.6930251923076923,294744.0,95974.0,3.52,90.42082,93197,1956114,1862916.0,2356947.0,82.29,83.87,912,1039.0,232,313,1095.0,168,927.0,51.81818181818182,989.9090909090909,178.1818181818182,6.363636363636363
2010-10-15,0.7137159846153847,294744.0,95974.0,3.49,89.800625,93197,1956114,1862916.0,2356947.0,82.16,83.11,930,1071.0,233,317,1132.0,182,950.0,49.69387755102041,997.1428571428571,132.55102040816325,8.061224489795919
2010-10-22,0.7344067769230769,294744.0,95974.0,3.37,90.21744,93197,1956114,1862916.0,2356947.0,81.15,81.43,940,1096.0,236,321,1162.0,189,973.0,29.285714285714285,1007.4285714285714,25.0,0.0
2010-10-29,0.7550975692307692,294744.0,95974.0,3.31,90.27052,93197,1956114,1862916.0,2356947.0,82.03,82.25,955,1120.0,235,323,1188.0,193,995.0,48.541666666666664,997.0,92.70833333333333,5.208333333333333
2010-11-05,0.7757883615384615,273165.0,123537.0,3.39,89.5301,90174,1892658,1802484.0,2276710.0,84.93,85.6,950,1124.0,236,327,1203.0,199,1004.0,55.44117647058823,996.1176470588235,123.52941176470588,8.382352941176471
2010-11-12,0.7964791538461539,273165.0,123537.0,3.7,89.8012,90174,1892658,1802484.0,2276710.0,86.91,87.43,940,1126.0,236,326,1206.0,207,999.0,51.666666666666664,992.3809523809524,250.0,2.857142857142857
2010-11-19,0.8171699461538462,273165.0,123537.0,3.73,90.76382,90174,1892658,1802484.0,2276710.0,82.23,83.94,940,1115.0,234,329,1210.0,211,999.0,,,,
2010-11-26,0.8378607384615384,273165.0,123537.0,3.9,91.2918,90174,1892658,1802484.0,2276710.0,82.28,83.51,940,1100.0,227,313,1224.0,218,1006.0,,,,
2010-12-03,0.8585515307692307,351773.0,135121.0,4.2,91.63458,94534,1984174,1889640.0,2400418.0,86.75,88.1,918,1071.0,222,298,1208.0,215,993.0,,,,
2010-12-10,0.8792423230769231,351773.0,135121.0,4.46,91.20058,94534,1984174,1889640.0,2400418.0,88.5,90.25,862,1017.0,216,293,1165.0,205,960.0,,,,
2010-12-17,0.8999331153846153,351773.0,135121.0,4.26,91.1349,94534,1984174,1889640.0,2400418.0,88.27,90.91,807,956.0,209,289,1108.0,186,922.0,,,,
2010-12-24,0.9206239076923077,351773.0,135121.0,4.09,91.472275,94534,1984174,1889640.0,2400418.0,89.66,92.9,756,904.0,201,284,1087.0,182,905.0,,,,
2010-12-31,0.9413147,351773.0,135121.0,4.16,90.86565,94534,1984174,1889640.0,2400418.0,90.97,93.17,715,866.0,192,275,1050.0,175,875.0,,,,
2011-01-07,0.9620054923076923,371919.0,135721.0,4.52,90.55284,92165,1952732,1860566.0,2299298.0,89.54,94.72,684,817.0,181,248,1030.0,183,847.0,,,,
2011-01-14,0.9826962846153846,371919.0,135721.0,4.46,90.44644,92165,1952732,1860566.0,2299298.0,91.02,97.09,622,753.0,172,229,939.0,158,781.0,,,,
2011-01-21,1.0033870769230768,371919.0,135721.0,4.57,89.84195,92165,1952732,1860566.0,2299298.0,89.75,97.34,577,696.0,164,221,885.0,153,732.0,,,,
2011-01-28,1.0240778692307693,371919.0,135721.0,4.45,89.63324,92165,1952732,1860566.0,2299298.0,86.11,96.62,519,639.0,156,211,830.0,142,688.0,,,,
2011-02-04,1.0447686615384615,311154.0,125014.0,4.51,89.3109,81602,1728929,1647326.0,2104330.0,89.52,100.36,470,578.0,145,187,763.0,123,640.0,,,,
2011-02-11,1.0654594538461537,311154.0,125014.0,4.17,89.48026,81602,1728929,1647326.0,2104330.0,85.51,99.9,421,510.0,137,171,672.0,90,582.0,,,,
2011-02-18,1.0861502461538461,311154.0,125014.0,3.9,89.61098,81602,1728929,1647326.0,2104330.0,84.13,102.81,392,482.0,132,162,662.0,90,572.0,,,,
2011-02-25,1.1068410384615384,311154.0,125014.0,3.84,89.320325,81602,1728929,1647326.0,2104330.0,95.26,110.49,359,445.0,124,147,671.0,100,571.0,,,,
2011-03-04,1.1275318307692306,315408.0,144360.0,3.82,88.72572,94508,2002359,1907851.0,2410884.0,101.05,114.53,330,412.0,118,136,676.0,106,570.0,,,,
2011-03-11,1.148222623076923,315408.0,144360.0,3.8,88.65194,94508,2002359,1907851.0,2410884.0,103.74,114.45,308,384.0,113,137,674.0,111,563.0,,,,
2011-03-18,1.1689134153846155,315408.0,144360.0,3.88,88.69182,94508,2002359,1907851.0,2410884.0,99.79,112.67,296,373.0,112,141,688.0,121,567.0,,,,
2011-03-25,1.1896042076923077,315408.0,144360.0,4.12,88.16666,94508,2002359,1907851.0,2410884.0,104.41,115.41,293,369.0,110,137,713.0,131,582.0,,,,
2011-04-01,1.210295,277936.0,126374.0,4.3,88.15278,92549,1960847,1868299.0,2349720.0,105.08,116.49,265,346.0,110,142,716.0,138,578.0,,,,
2011-04-08,1.2263061538461537,277936.0,126374.0,4.15,87.5523,92549,1960847,1868299.0,2349720.0,109.29,123.03,269,349.0,107,145,736.0,143,593.0,,,,
2011-04-15,1.2423173076923075,277936.0,126374.0,4.12,87.13656,92549,1960847,1868299.0,2349720.0,107.75,123.57,284,362.0,106,148,753.0,143,610.0,,,,
2011-04-22,1.2583284615384613,277936.0,126374.0,4.27,86.75024,92549,1960847,1868299.0,2349720.0,109.11,122.74,298,362.0,105,153,766.0,144,622.0,,,,
2011-04-29,1.2743396153846154,277936.0,126374.0,4.39,86.07078,92549,1960847,1868299.0,2349720.0,112.3,125.36,321,380.0,105,161,789.0,149,640.0,,,,
2011-05-06,1.2903507692307692,271252.0,131797.0,4.5,86.00246,95845,2030695,1934850.0,2410866.0,105.84,119.56,344,398.0,106,168,812.0,155,657.0,,,,
2011-05-13,1.306361923076923,271252.0,131797.0,4.18,86.94004,95845,2030695,1934850.0,2410866.0,99.87,114.53,375,423.0,108,177,837.0,161,676.0,,,,
2011-05-20,1.3223730769230768,271252.0,131797.0,4.15,87.365,95845,2030695,1934850.0,2410866.0,97.99,112.02,405,447.0,111,186,874.0,175,699.0,,,,
2011-05-27,1.3383842307692306,271252.0,131797.0,4.35,87.5362,95845,2030695,1934850.0,2410866.0,99.55,113.41,434,469.0,115,197,892.0,177,715.0,,,,
2011-06-03,1.3543953846153844,266617.0,119470.0,4.65,86.629825,92247,1954453,1862207.0,2312943.0,100.92,115.68,458,494.0,120,206,910.0,179,731.0,,,,
2011-06-10,1.3704065384615385,266617.0,119470.0,4.83,86.60686,92247,1954453,1862207.0,2312943.0,100.05,117.73,483,517.0,125,217,916.0,180,736.0,,,,
2011-06-17,1.3864176923076923,266617.0,119470.0,4.56,87.19576,92247,1954453,1862207.0,2312943.0,95.87,116.79,515,548.0,131,229,931.0,184,747.0,,,,
2011-06-24,1.402428846153846,266617.0,119470.0,4.33,87.16218,92247,1954453,1862207.0,2312943.0,92.7,110.18,542,576.0,136,237,941.0,182,759.0,,,,
2011-07-01,1.41844,293477.0,113280.0,4.32,86.87632,95944,2032795,1936850.0,2340293.0,93.7,109.03,574,605.0,142,248,957.0,184,773.0,41.92307692307692,1000.0769230769231,121.53846153846153,0.0
2011-07-08,1.4355334791666665,293477.0,113280.0,4.3,86.551325,95944,2032795,1936850.0,2340293.0,97.12,115.39,602,635.0,148,254,972.0,185,787.0,,,,
2011-07-15,1.4526269583333333,293477.0,113280.0,4.41,86.77628,95944,2032795,1936850.0,2340293.0,96.72,117.72,627,660.0,154,264,966.0,176,790.0,,,,
2011-07-22,1.4697204375,293477.0,113280.0,4.58,86.2746,95944,2032795,1936850.0,2340293.0,98.01,118.2,646,681.0,158,271,958.0,167,791.0,39.3421052631579,1004.2894736842105,70.52631578947368,0.0
2011-07-29,1.4868139166666665,293477.0,113280.0,4.4,85.70702,95944,2032795,1936850.0,2340293.0,97.83,117.7,666,703.0,152,285,954.0,160,794.0,36.666666666666664,1003.4666666666667,48.0,0.0
2011-08-05,1.5039073958333333,280284.0,111404.0,4.21,86.44026,97069,2056617,1959548.0,2370440.0,90.85,112.65,683,724.0,155,288,933.0,151,782.0,36.578947368421055,1006.6315789473684,60.0,0.0
2011-08-12,1.521000875,280284.0,111404.0,4.08,87.29138,97069,2056617,1959548.0,2370440.0,82.86,105.3,702,752.0,160,294,925.0,142,783.0,29.0,1010.3,12.0,0.0
2011-08-19,1.5380943541666665,280284.0,111404.0,4.01,86.7941,97069,2056617,1959548.0,2370440.0,85.36,109.54,729,784.0,164,298,932.0,143,789.0,35.27777777777778,1008.4722222222222,35.138888888888886,0.0
2011-08-26,1.5551878333333333,280284.0,111404.0,4.01,87.08254,97069,2056617,1959548.0,2370440.0,85.06,111.06,751,815.0,168,298,929.0,139,790.0,58.333333333333336,986.7058823529412,148.3695652173913,33.47826086956522
2011-09-02,1.5722813125,251846.0,126744.0,4.01,86.92982,93789,1987134,1893345.0,2358169.0,88.07,116.11,776,848.0,171,298,932.0,139,793.0,43.61538461538461,994.6153846153846,150.76923076923077,12.923076923076923
2011-09-09,1.5893747916666665,251846.0,126744.0,3.96,88.3005,93789,1987134,1893345.0,2358169.0,87.91,115.97,801,882.0,176,299,951.0,144,807.0,55.98684210526316,986.2105263157895,202.3684210526316,33.48684210526316
2011-09-16,1.6064682708333333,251846.0,126744.0,3.95,89.2158,93789,1987134,1893345.0,2358169.0,88.93,114.98,825,916.0,180,305,975.0,153,822.0,54.21568627450981,991.4509803921569,250.49019607843138,17.45098039215686
2011-09-23,1.62356175,251846.0,126744.0,3.77,90.7844,93789,1987134,1893345.0,2358169.0,83.65,111.98,855,953.0,185,312,1007.0,166,841.0,39.21052631578947,1002.9473684210526,165.78947368421052,0.0
2011-09-30,1.6406552291666665,251846.0,126744.0,3.81,91.39934,93789,1987134,1893345.0,2358169.0,81.18,107.69,879,990.0,189,319,1031.0,170,861.0,42.232142857142854,1002.9285714285714,96.60714285714286,3.5714285714285716
2011-10-07,1.6577487083333333,282159.0,109513.0,3.53,92.19548,100000,2118735,2018734.0,2502387.0,79.43,104.03,900,1023.0,194,330,1074.0,188,886.0,66.93181818181819,984.1136363636364,188.52272727272728,17.727272727272727
2011-10-14,1.6748421875,282159.0,109513.0,3.48,90.531475,100000,2118735,2018734.0,2502387.0,85.35,111.59,922,1059.0,196,337,1111.0,206,905.0,56.0,986.8,213.0,6.0
2011-10-21,1.6919356666666665,282159.0,109513.0,3.62,90.514,100000,2118735,2018734.0,2502387.0,86.82,111.47,939,1086.0,198,342,1151.0,226,925.0,,,,
2011-10-28,1.709029145833333,282159.0,109513.0,3.62,89.46366,100000,2118735,2018734.0,2502387.0,92.32,111.33,947,1109.0,200,348,1189.0,244,945.0,55.3448275862069,992.2758620689655,91.20689655172414,12.413793103448276
2011-11-04,1.726122625,248908.0,127599.0,3.47,90.15808,97991,2076152,1978161.0,2475947.0,93.24,109.84,950,1122.0,201,353,1204.0,253,951.0,20.0,1008.0,0.0,0.0
2011-11-11,1.7432161041666665,248908.0,127599.0,3.42,90.528275,97991,2076152,1978161.0,2475947.0,96.97,114.68,955,1123.0,201,353,1212.0,263,949.0,47.083333333333336,996.4166666666666,348.9583333333333,0.0
2011-11-18,1.760309583333333,248908.0,127599.0,3.1,91.10062,97991,2076152,1978161.0,2475947.0,99.32,110.69,957,1122.0,203,356,1216.0,268,948.0,35.0,1000.0,150.0,0.0
2011-11-25,1.7774030625,248908.0,127599.0,2.92,92.477225,97991,2076152,1978161.0,2475947.0,96.89,106.67,953,1108.0,204,357,1229.0,276,953.0,,,,
2011-12-02,1.7944965416666665,297733.0,134374.0,3.37,91.75352,100764,2134904,2034141.0,2543747.0,99.91,110.05,951,1093.0,203,359,1224.0,281,943.0,,,,
2011-12-09,1.811590020833333,297733.0,134374.0,3.39,91.38074,100764,2134904,2034141.0,2543747.0,100.08,109.31,935,1061.0,195,342,1197.0,276,921.0,,,,
2011-12-16,1.8286835,297733.0,134374.0,3.08,92.76234,100764,2134904,2034141.0,2543747.0,96.06,106.26,905,1028.0,191,324,1182.0,274,908.0,,,,
2011-12-23,1.8457769791666665,297733.0,134374.0,3.04,92.52094,100764,2134904,2034141.0,2543747.0,97.74,107.72,881,998.0,186,309,1173.0,275,898.0,,,,
2011-12-30,1.862870458333333,297733.0,134374.0,3.04,92.604275,100764,2134904,2034141.0,2543747.0,99.81,107.51,853,964.0,183,308,1163.0,279,884.0,,,,
2012-01-06,1.8799639375,281131.0,130464.0,2.92,92.2713,106430,2152698,2046268.0,2571350.0,102.39,112.51,819,923.0,180,308,1147.0,274,873.0,,,,
2012-01-13,1.8970574166666665,281131.0,130464.0,2.81,92.46156,106430,2152698,2046268.0,2571350.0,100.43,111.78,791,890.0,174,301,1134.0,276,858.0,,,,
2012-01-20,1.914150895833333,281131.0,130464.0,2.4,91.60155,106430,2152698,2046268.0,2571350.0,99.95,109.6,728,831.0,165,283,1090.0,260,830.0,,,,
2012-01-27,1.931244375,281131.0,130464.0,2.57,90.81922,106430,2152698,2046268.0,2571350.0,99.35,109.18,682,778.0,160,278,1068.0,254,814.0,,,,
2012-02-03,1.9483378541666665,269906.0,130175.0,2.45,90.17038,97616,1974431,1876815.0,2360061.0,97.8,111.2,656,745.0,157,275,1056.0,250,806.0,,,,
2012-02-10,1.965431333333333,269906.0,130175.0,2.51,89.754,97616,1974431,1876815.0,2360061.0,98.56,117.21,616,702.0,152,272,1018.0,240,778.0,,,,
2012-02-17,1.9825248125,269906.0,130175.0,2.52,90.1631,97616,1974431,1876815.0,2360061.0,101.73,119.79,570,651.0,146,267,961.0,217,744.0,,,,
2012-02-24,1.9996182916666665,269906.0,130175.0,2.63,90.070025,97616,1974431,1876815.0,2360061.0,107.18,123.34,545,619.0,141,266,942.0,214,728.0,,,,
2012-03-02,2.016711770833333,265152.0,141164.0,2.45,89.88784,104749,2118693,2013944.0,2524260.0,107.52,124.88,515,589.0,137,258,934.0,216,718.0,,,,
2012-03-09,2.03380525,265152.0,141164.0,2.26,90.49522,104749,2118693,2013944.0,2524260.0,106.32,126.62,491,558.0,133,255,933.0,223,710.0,,,,
2012-03-16,2.0508987291666667,265152.0,141164.0,2.11,90.68884,104749,2118693,2013944.0,2524260.0,106.15,126.22,489,550.0,134,255,952.0,232,720.0,,,,
2012-03-23,2.067992208333333,265152.0,141164.0,2.16,90.60254,104749,2118693,2013944.0,2524260.0,106.41,124.35,506,557.0,134,253,980.0,247,733.0,,,,
2012-03-30,2.0850856875,265152.0,141164.0,2.06,90.4794,104749,2118693,2013944.0,2524260.0,105.12,124.43,510,563.0,137,256,1006.0,260,746.0,,,,
2012-04-06,2.1021791666666667,243018.0,123150.0,1.97,90.61662,101082,2044519,1943437.0,2417498.0,103.52,124.18,515,564.0,137,261,1001.0,258,743.0,,,,
2012-04-13,2.119272645833333,243018.0,123150.0,1.93,91.04744,101082,2044519,1943437.0,2417498.0,102.55,120.87,524,569.0,139,265,1006.0,259,747.0,,,,
2012-04-20,2.136366125,243018.0,123150.0,1.86,90.96482,101082,2044519,1943437.0,2417498.0,103.15,117.18,546,587.0,139,270,1006.0,254,752.0,,,,
2012-04-27,2.1534596041666667,243018.0,123150.0,2.0,90.724,101082,2044519,1943437.0,2417498.0,103.78,118.1,557,597.0,142,276,1005.0,249,756.0,,,,
2012-05-04,2.170553083333333,259023.0,132979.0,2.26,90.60682,104881,2121367,2016486.0,2490707.0,103.47,116.67,571,607.0,144,283,1001.0,241,760.0,,,,
2012-05-11,2.1876465625,259023.0,132979.0,2.33,91.53738,104881,2121367,2016486.0,2490707.0,96.98,111.78,597,628.0,146,289,1008.0,238,770.0,,,,
2012-05-18,2.2047400416666667,259023.0,132979.0,2.49,92.75566,104881,2121367,2016486.0,2490707.0,93.11,109.87,621,648.0,148,300,1027.0,257,770.0,,,,
2012-05-25,2.221833520833333,259023.0,132979.0,2.59,93.56856,104881,2121367,2016486.0,2490707.0,90.88,108.14,644,669.0,151,309,1042.0,261,781.0,34.09090909090909,1006.1818181818181,40.45454545454545,0.0
2012-06-01,2.238927,259732.0,125140.0,2.37,94.390125,100854,2039909,1939055.0,2376776.0,87.06,103.47,663,689.0,155,318,1053.0,260,793.0,39.166666666666664,999.5666666666667,111.33333333333333,0.0
2012-06-08,2.236205742857143,259732.0,125140.0,2.33,94.22988,100854,2039909,1939055.0,2376776.0,84.43,99.03,685,709.0,159,327,1063.0,261,802.0,35.0,1000.0,90.0,0.0
2012-06-15,2.2334844857142855,259732.0,125140.0,2.24,93.85452,100854,2039909,1939055.0,2376776.0,83.27,97.21,704,727.0,162,335,1077.0,265,812.0,,,,
2012-06-22,2.2307632285714285,259732.0,125140.0,2.52,93.4828,100854,2039909,1939055.0,2376776.0,81.11,92.46,719,746.0,165,342,1091.0,267,824.0,44.166666666666664,996.5,90.0,3.3333333333333335
2012-06-29,2.2280419714285715,259732.0,125140.0,2.76,93.79286,100854,2039909,1939055.0,2376776.0,80.23,91.23,738,764.0,169,353,1080.0,258,822.0,38.0,993.96,153.6,0.0
2012-07-06,2.225320714285714,281166.0,118367.0,2.84,93.1329,106909,2162384,2055476.0,2465064.0,85.74,98.8,747,775.0,174,360,1079.0,251,828.0,,,,
2012-07-13,2.222599457142857,281166.0,118367.0,2.82,93.6664,106909,2162384,2055476.0,2465064.0,85.78,99.88,756,789.0,178,360,1080.0,247,833.0,,,,
2012-07-20,2.2198781999999997,281166.0,118367.0,2.92,93.24578,106909,2162384,2055476.0,2465064.0,90.34,105.4,764,801.0,182,364,1079.0,242,837.0,,,,
2012-07-27,2.2171569428571427,281166.0,118367.0,3.13,93.70848,106909,2162384,2055476.0,2465064.0,88.88,104.18,775,820.0,185,364,1073.0,234,839.0,,,,
2012-08-03,2.2144356857142857,281350.0,139248.0,3.12,92.96336,106383,2151742,2045359.0,2373954.0,89.1,107.27,786,839.0,187,361,1067.0,226,841.0,34.61538461538461,1007.0,58.46153846153846,0.0
2012-08-10,2.2117144285714283,281350.0,139248.0,2.92,92.5212,106383,2151742,2045359.0,2373954.0,93.14,112.49,796,858.0,189,354,1063.0,220,843.0,45.28846153846154,1000.0961538461538,90.38461538461539,3.269230769230769
2012-08-17,2.2089931714285713,281350.0,139248.0,2.77,92.63584,106383,2151742,2045359.0,2373954.0,94.43,115.04,815,887.0,193,345,1068.0,218,850.0,33.55263157894737,1008.0,17.105263157894736,0.0
2012-08-24,2.2062719142857143,281350.0,139248.0,2.79,92.3504,106383,2151742,2045359.0,2373954.0,96.22,116.1,836,913.0,196,345,1084.0,227,857.0,44.90196078431372,999.0980392156863,97.6470588235294,8.823529411764707
2012-08-31,2.203550657142857,281350.0,139248.0,2.72,92.33814,106383,2151742,2045359.0,2373954.0,95.68,113.02,847,936.0,200,342,1077.0,221,856.0,49.91379310344828,991.5,163.79310344827587,9.310344827586206
2012-09-07,2.2008294,257990.0,137374.0,2.82,91.88215,103542,2094289,1990747.0,2410375.0,95.68,114.11,857,964.0,204,341,1062.0,207,855.0,55.3968253968254,993.4603174603175,163.015873015873,9.603174603174603
2012-09-14,2.1981081428571425,257990.0,137374.0,2.88,90.90444,103542,2094289,1990747.0,2410375.0,97.56,115.41,874,991.0,209,341,1082.0,217,865.0,57.68518518518518,987.5185185185185,204.25925925925927,11.203703703703704
2012-09-21,2.1953868857142855,257990.0,137374.0,2.76,90.5097,103542,2094289,1990747.0,2410375.0,93.7,111.83,892,1018.0,213,342,1111.0,232,879.0,56.785714285714285,985.4642857142857,360.35714285714283,11.428571428571429
2012-09-28,2.1926656285714285,257990.0,137374.0,2.93,90.8049,103542,2094289,1990747.0,2410375.0,91.35,110.35,908,1044.0,217,347,1137.0,245,892.0,47.857142857142854,991.75,272.14285714285717,1.7857142857142858
2012-10-05,2.189944371428571,253402.0,139930.0,3.22,90.5992,107225,2168774,2061550.0,2557140.0,90.81,111.41,926,1067.0,220,348,1164.0,260,904.0,51.142857142857146,994.7714285714286,149.14285714285714,9.142857142857142
